0, 0.392405, 0, 0, 3.14159, 3.14159, 0, 0, 0, 1
0.08, -0.881519, -2.91902, 0.517939, 3.10577, 3.15044, -0.00426638, -0.387295, 0.0156039, 0
0.08, 1.09065, -2.91902, 0.517939, 3.10577, 3.15044, -0.00426638, -0.387295, 0.0156039, 2
0.18, -0.106604, 4.34353, -0.688948, 3.177, 3.14189, 0.00612792, 0.595181, 0.0756476, 0
0.29, -1.11439, -5.81157, 0.784919, 3.09625, 3.14717, -0.00559124, -0.808257, 0.144576, 0
0.5, 0.841792, 4.26082, -2.31605, 2.93343, 2.9864, -0.072788, 0.168288, 0.349377, 0
0.71, -0.165989, 14.3798, 3.94652, 4.89069, 3.1576, -0.0115653, 0.414785, 0.426675, 0
0.92, 0.00853494, -1.15413, 7.01847, 6.27938, 4.30892, 0.000231978, -0.30243, 0.429575, 0
0.1, 1.09065, -4.57438, 0.556801, 3.16171, -0.0146166, 0, -0.387295, 0.0156039, 1
0.18, 0.132846, 1.13299, 1.81274, 3.18139, 0.102352, 0.0198821, 0.348341, 0.0516584, 0
0.19, -0.874848, 1.13299, 1.81274, 3.18139, 0.102352, 0.0198821, 0.348341, 0.0516584, 2
0.29, -1.2, -7.4695, 4.30289, 2.86457, 0.408133, -0.0227009, -1.2, 0.161926, 0
0.4, -0.210671, -4.23041, 10.949, 2.22107, 1.24698, -0.123032, -0.6242, 0.243567, 0
0.61, 0.904078, 8.30273, 5.84413, 2.64867, 3.01026, -0.105959, 0.786801, 0.33405, 0
0.82, -0.430393, 10.2894, 1.67564, 4.60084, 3.79983, -0.0246516, -0.0124468, 0.439322, 0
1.03, 0.626613, -8.28253, 7.98983, 4.81156, 4.81471, -0.0103949, 0.148224, 0.5, 0
0.2, -0.874848, -0.41914, -1.60196, 3.07563, 0.0250279, 0, 0.348341, 0.0516584, 1
0.29, -1.16748, -5.65171, 0.488021, 2.63163, -0.0924338, -0.0415328, -0.926904, 0.146151, 0
0.295, 0.542519, -5.65171, 0.488021, 2.63163, -0.0924338, -0.0415328, -0.926904, 0.146151, 2
0.395, -0.776001, 4.86978, 5.73419, 2.59253, 0.218677, -0.0889627, -0.0216942, 0.190976, 0
0.505, -0.717395, -1.96874, 13.1118, 2.75209, 1.25521, -0.137765, -0.865614, 0.252402, 0
0.715, 0.956601, 5.22462, 8.32289, 3.09396, 3.50585, -0.169204, 0.56619, 0.402525, 0
0.925, 0.11509, 12.5122, 3.38061, 4.95632, 4.73472, -0.0549348, 0.522092, 0.5, 0
0.3, 0.542519, 0, 0, 0, 0, 0, -0.926904, 0.146151, 1
0.395, -0.710075, -6.20052, 1.85368, -0.484664, 0.102653, -0.0300002, -0.368898, 0.159239, 0
0.3975, -1.19791, -6.20052, 1.85368, -0.484664, 0.102653, -0.0300002, -0.368898, 0.159239, 2
0.4975, 0.576622, -7.19196, -2.00311, -1.15429, 0.0951815, -0.0636357, -0.303812, 0.247614, 0
0.6075, 0.886463, -6.62597, -13.9074, -1.91427, -0.779894, -0.0307704, 0.901363, 0.309121, 0
0.8175, 0.985012, -6.45707, -12.8069, -3.28799, -3.58489, 0.163761, 0.951319, 0.493508, 0
0.4, -1.19791, 1.79328, 0.220167, 0.0244025, 0.00174603, 0, -0.368898, 0.159239, 1
0.4975, 0.532259, 2.44797, -1.82645, 0.365079, -0.0606469, -0.0454794, -0.0390589, 0.194362, 0
0.49875, 0.958522, 2.44797, -1.82645, 0.365079, -0.0606469, -0.0454794, -0.0390589, 0.194362, 2
0.59875, 1.2, -2.94407, -4.58754, 0.205709, -0.366961, -0.00677851, 1.2, 0.323706, 0
0.70875, 1.2, -3.33099, -7.06868, -0.156588, -0.998642, 0.11606, 1.2, 0.486253, 0
0.91875, 1.19484, -25, 24.4235, -3.13664, 0.834538, 0.38, 1.2, 0.5, 0
0.5, 0.958522, 4.24246, -1.54561, -0.0299055, -0.0303729, 0, -0.0390589, 0.194362, 1
0.59875, 1.19698, -2.98464, -1.16164, -0.0798004, -0.143454, 0.0642973, 1.02754, 0.309533, 0
0.599375, 1.2, -2.98464, -1.16164, -0.0798004, -0.143454, 0.0642973, 1.02754, 0.309533, 2
0.699375, 0.257749, -2.9003, -0.579122, -0.374047, -0.230493, 0.150366, 0.693835, 0.384854, 0
0.809375, -0.821532, -1.87088, 2.83789, -0.636462, -0.10626, 0.164221, -0.441932, 0.425629, 0
1.01937, -0.182715, -1.37567, 15.8539, -0.97735, 1.85637, 0.0622301, -0.529408, 0.5, 0
0.6, 1.2, 3.48008, -6.062, -0.433618, 0.0366322, 0, 1.02754, 0.309533, 1
0.699375, 0.263638, 4.61912, -6.15736, -0.114194, -0.534006, 0.0899354, 0.591821, 0.370015, 0
0.699688, -0.169059, 4.61912, -6.15736, -0.114194, -0.534006, 0.0899354, 0.591821, 0.370015, 2
0.799688, 0.381503, 6.1823, -9.68065, 0.425877, -1.32591, 0.121989, 0.0492519, 0.378721, 0
0.909687, -0.67387, 10.3281, -14.3996, 1.33395, -2.65032, 0.114895, -0.178239, 0.411701, 0
1.11969, -0.621425, -23.5276, 24.5499, -0.0519934, -1.58454, 0.00583513, -0.860424, 0.49993, 0
0.7, -0.169059, -0.376169, -11.7488, -1.36942, 0.0895759, 0, 0.591821, 0.370015, 1
0.799688, 0.379782, 1.41476, -12.6651, -1.30302, -1.00709, 0.0243712, 0.240734, 0.373624, 0
0.799844, -1.00289, 1.41476, -12.6651, -1.30302, -1.00709, 0.0243712, 0.240734, 0.373624, 2
0.899844, -1.2, 10.1575, -6.313, 0.128749, -1.58904, -0.109568, -1.17355, 0.473645, 0
1.00984, -0.247789, -25, 25, -0.597635, -0.819483, -0.323038, -1.14072, 0.495268, 0
1.21984, 1.2, -25, 25, -10.2861, 8.82574, -0.0726676, 1.12389, 0.5, 0
0.8, -1.00289, -4.36759, -16.9454, -2.97966, 0.0925047, 0, 0.240734, 0.373624, 1
0.899844, -1.19969, -1.08154, -14.8055, -3.51203, -1.49291, -0.059812, -1.02875, 0.49504, 0
0.899922, 0.080775, -1.08154, -14.8055, -3.51203, -1.49291, -0.059812, -1.02875, 0.49504, 2
0.999922, -0.793657, 25, -25, -3.41064, -3.25627, -0.122508, -0.319454, 0.5, 0
1.10992, -0.219406, 25, -25, -0.150537, -6.6963, -0.0855584, -0.227548, 0.467787, 0
