0, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 1
0.1, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.1, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 2
0.2, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.31, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.52, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.73, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.94, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 0
0.1, 0, -4.02077e-014, -7.1522e-017, 3.14159, 3.14159, 0, 0, 0, 1
0.2, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.2, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 2
0.3, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.41, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.62, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.83, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
1.04, 0, -3.09841e-014, -3.92219e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.2, 0, -1.49965e-014, -1.96123e-014, 3.14159, 3.14159, 0, 0, 0, 1
0.3, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.3, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 2
0.4, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.51, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.72, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.93, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
1.14, 0, -2.5839e-014, -3.44699e-014, 3.14159, 3.14159, 0, 0, 0, 0
0.3, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.4, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
0.4, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 2
0.5, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
0.61, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
0.82, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
1.03, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
1.24, 0, 0, 0, 3.14159, 3.14159, 0, 0, 0, 0
0.4, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.5, 0.233539, 0, 0, 0, 0, 0, 0, 0, 2
0.6, -0.0329621, -1.6201, 0.872014, -0.0810048, 0.0436007, 0.00560272, 0.112054, 0.00278134, 0
0.71, -0.113314, -2.9028, 3.24692, -0.329764, 0.270142, 0.00607247, -0.103514, 0.00354729, 0
0.92, 0.104836, 5.88266, 12.979, -0.0168786, 1.97387, -0.000516582, 0.0407607, 0.0060495, 0
0.5, 0.233539, 0, 0, 0, 0, 0, 0, 0, 1
0.6, -0.0329621, -0.914548, 0.560863, -0.0775071, 0.0244762, 0.00823709, 0.0453615, 0.00159764, 0
0.6, -0.903771, -0.914548, 0.560863, -0.0775071, 0.0244762, 0.00823709, 0.0453615, 0.00159764, 2
0.7, -0.113687, 2.49325, 1.0518, 0.00142818, 0.105109, -0.0181815, -0.573734, 0.0430839, 0
0.81, 0.280113, -4.35889, 3.62431, -0.101182, 0.362295, -0.0392338, 0.190966, 0.0481103, 0
1.02, 0.0734815, 5.44921, 11.7293, 0.013302, 1.97442, -0.00129296, 0.170375, 0.0569159, 0
0.6, -0.903771, -0.914548, 0.560863, -0.0775071, 0.0244762, 0.00823709, 0.0453615, 0.00159764, 1
0.7, -0.113687, 1.24797, 0.811214, 0.0816546, 0.0816718, -0.027988, -0.325468, 0.0326801, 0
