0, -0.541461, 0, 0, 3.14159, 3.14159, 0, 0, 0, 1
0.081, -1.07488, -4.40112, -0.285919, 2.91345, 3.1583, -0.0347086, -0.77856, 0.0548248, 1
0.08, -1.2, -4.40112, -0.285919, 2.91345, 3.1583, -0.0347086, -0.77856, 0, 1
0.081, -1.19471, -4.43051, -0.317422, 2.90904, 3.158, -0.0354924, -0.789029, 0.00143366, 1
0.04, -0.236709, -4.43051, -0.317422, 2.90904, 3.158, -0.0354924, -0.789029, 0, 1
0.041, -0.242863, -4.29864, -0.360181, 2.90467, 3.15766, -0.0362746, -0.775299, 5.75005e-005, 1
0.02, -0.237687, -4.29864, -0.360181, 2.90467, 3.15766, -0.0362746, -0.775299, 0, 1
0.021, -0.243824, -4.16933, -0.402393, 2.90044, 3.15728, -0.0370431, -0.761936, 5.79664e-005, 1
0.01, -0.23738, -4.16933, -0.402393, 2.90044, 3.15728, -0.0370431, -0.761936, 0, 1
0.011, -0.243525, -4.04229, -0.444091, 2.89633, 3.15686, -0.0377985, -0.7489, 5.78206e-005, 1
0.005, -0.238026, -4.04229, -0.444091, 2.89633, 3.15686, -0.0377985, -0.7489, 0, 1
0.006, -0.244158, -3.91761, -0.485284, 2.89235, 3.15639, -0.038541, -0.736206, 5.81284e-005, 1
0.0025, -0.237976, -3.91761, -0.485284, 2.89235, 3.15639, -0.038541, -0.736206, 0, 1
0.0035, -0.244107, -3.79511, -0.525998, 2.8885, 3.15589, -0.039271, -0.723828, 5.81042e-005, 1
0.00125, -0.237455, -3.79511, -0.525998, 2.8885, 3.15589, -0.039271, -0.723828, 0, 1
0.00225, -0.243596, -3.67467, -0.566255, 2.88476, 3.15534, -0.0399888, -0.711746, 5.78558e-005, 1
0.000625, -0.237489, -3.67467, -0.566255, 2.88476, 3.15534, -0.0399888, -0.711746, 0, 1
0.001625, -0.24363, -3.5563, -0.606068, 2.88115, 3.15475, -0.0406946, -0.699967, 5.78719e-005, 1
0.0003125, -0.237688, -3.5563, -0.606068, 2.88115, 3.15475, -0.0406946, -0.699967, 0, 1
0.0013125, -0.243824, -3.43997, -0.645457, 2.87765, 3.15413, -0.0413888, -0.688488, 5.79666e-005, 1
0.00015625, -0.238077, -3.43997, -0.645457, 2.87765, 3.15413, -0.0413888, -0.688488, 0, 1
0.00115625, -0.244212, -3.32565, -0.684437, 2.87427, 3.15346, -0.0420716, -0.677305, 5.8154e-005, 1
7.8125e-005, -0.237957, -3.32565, -0.684437, 2.87427, 3.15346, -0.0420716, -0.677305, 0, 1
0.00107813, -0.244089, -3.21321, -0.723031, 2.871, 3.15276, -0.0427434, -0.666399, 5.80954e-005, 1
3.90625e-005, -0.237816, -3.21321, -0.723031, 2.871, 3.15276, -0.0427434, -0.666399, 0, 1
0.00103906, -0.243948, -3.10257, -0.761258, 2.86784, 3.15202, -0.0434045, -0.655762, 5.80272e-005, 1
