5, 0.304
5, 0.366
6, 4.194
5, 0.272
5, 0.24
5, 0.944
5, 1.787
5, 0.257
5, 7.818
5, 0.257
5, 0.335
5, 0.256
5, 0.256
5, 0.21
5, 0.24
5, 0.21
5, 0.193
6, 0.225
6, 0.21
6, 0.209
6, 0.225
6, 0.209
6, 0.21
6, 0.194
6, 0.209
6, 0.225
6, 0.225
6, 0.209
6, 0.194
6, 0.194
6, 0.194
6, 0.225
6, 0.225
6, 0.194
6, 0.193
6, 0.194
6, 0.194
6, 0.194
6, 0.193
6, 0.194
6, 0.194
6, 0.209
6, 0.178
6, 0.178
6, 0.194
6, 0.178
6, 0.194
6, 0.194
6, 0.178
6, 0.194
6, 0.193
6, 0.179
6, 0.193
6, 0.178
6, 0.194
6, 0.178
6, 0.194
6, 0.194
6, 0.194
6, 0.178
6, 0.178
6, 0.21
6, 0.178
6, 0.194
6, 0.178
6, 0.178
6, 0.178
6, 0.178
6, 0.178
6, 0.178
6, 0.178
6, 0.241
6, 0.209
6, 0.21
6, 0.178
6, 0.193
6, 0.194
6, 0.178
6, 0.194
6, 0.178
