3.9594, 1.26486
3.7222, 1.11164
4.0622, 1.32287
3.7534, 1.03431
3.7596, 1.04987
3.5506, 1.01507
3.8626, 1.03466
3.6566, 1.05677
3.8096, 1.04555
4.003, 1.27198
2.1808, 1e+020
3.7846, 1.03085
3.8846, 1.0113
3.6784, 0.965805
3.7004, 1.04542
2.8548, 1e+020
3.7876, 1.0587
3.9002, 1.33935
3.8064, 1.06813
3.691, 0.98243
3.7564, 1.02184
3.925, 1.14711
3.9812, 1.24846
3.4226, 1e+020
3.613, 0.911081
0.4056, 1e+020
4.0216, 1.35395
3.872, 1.07473
0.471, 1e+020
3.663, 0.972715
2.053, 1e+020
3.716, 1.13014
3.825, 1e+020
3.5944, 0.998174
3.644, 1.00716
4.081, 1.30451
3.9282, 1.07127
2.39, 1e+020
0.6644, 1e+020
2.309, 1e+020
0.3462, 1e+020
3.7722, 1.05857
4.0622, 1.28792
3.5568, 1.01253
3.8002, 1.1049
3.6942, 1.22194
2.0528, 1e+020
4, 1.21501
0.805, 1e+020
4.1152, 1.32475
3.9062, 1.06037
1.9344, 1e+020
4.1434, 1.40964
1.5508, 1e+020
4.2744, 1.51265
3.8782, 1.07576
0.6646, 1e+020
4.059, 1.43096
3.8908, 1.41871
3.7066, 1e+020
2.9702, 1e+020
2.7082, 1e+020
4.1402, 1.34896
4.446, 1.11521
2.7674, 1e+020
2.9642, 1e+020
3.7752, 1.00574
4.265, 1.28693
3.8844, 1.01845
2.6646, 1e+020
3.8688, 0.997912
4.315, 1.25852
3.8094, 0.996968
3.95, 1.03967
3.9812, 1.08202
3.8376, 1.11386
0.468, 1e+020
0.3588, 1e+020
3.8096, 1.0247
3.8282, 1.1157
3.5818, 1e+020
4.0124, 1.24171
4.3898, 1.64404
3.7566, 1.10215
1.3384, 1e+020
1.454, 1e+020
3.6846, 1.09417
3.8596, 0.960493
1.2418, 1e+020
3.641, 0.911019
2.3806, 1e+020
2.8422, 1e+020
1.0204, 1e+020
0.131, 1e+020
3.8532, 1.04883
3.6192, 0.890769
4.187, 1.31501
4.0124, 1.04459
4.2338, 1.08072
4.0342, 1.19733
3.8066, 0.915247
3.8624, 1.02082
1.1576, 1e+020
1.9282, 1e+020
1.9344, 1e+020
0.131, 1e+020
3.9968, 0.996663
3.9842, 1.08373
1.9188, 1e+020
2.752, 1e+020
4.0934, 1.04558
2.6582, 1e+020
3.6224, 0.960185
0.128, 1e+020
0.131, 1e+020
4.159, 1.54296
3.8718, 1.05879
3.9188, 1.15237
1.3448, 1e+020
3.9904, 1.09243
3.7098, 1.00316
0.39, 1e+020
0.3588, 1e+020
3.953, 1e+020
2.7332, 1e+020
3.5942, 1e+020
4.134, 1.28532
3.9874, 1.09966
3.8844, 0.996832
3.3322, 1e+020
0.8612, 1e+020
4.1246, 1.33891
4.2526, 1.32014
1.2916, 1e+020
1.5788, 1e+020
4.1402, 1.26571
3.6816, 1.01086
4.2588, 1.37898
3.8782, 0.907217
2.7956, 1e+020
3.7472, 0.974676
0.1278, 1e+020
0.8986, 1e+020
3.8782, 1.23158
4.0686, 1.20325
4.006, 1.19347
3.9438, 1.06328
4.0778, 1.03691
0.908, 1e+020
4.1558, 1.21492
1.9376, 1e+020
1.9438, 1e+020
3.1668, 1e+020
3.9498, 1.1964
2.6178, 1e+020
2.808, 1e+020
0.6272, 1e+020
0.3462, 1e+020
2.0748, 1e+020
3.9936, 1.12283
1.1514, 1e+020
3.8594, 1.1486
3.8906, 1.15487
1.7254, 1e+020
0.6428, 1e+020
2.9578, 1e+020
3.9468, 1.21899
0.4556, 1e+020
4.1278, 1.16237
4.084, 1.1756
2.727, 1e+020
1.2136, 1e+020
1.2792, 1e+020
0.808, 1e+020
0.3744, 1e+020
0.3744, 1e+020
4.0342, 1.32794
4.025, 1.20961
3.1136, 1e+020
1.9782, 1e+020
4.5428, 1.3682
3.6628, 1e+020
3.588, 1e+020
1.2512, 1e+020
3.8438, 1.27167
3.6536, 0.94639
4.0592, 1.1461
1.2636, 1e+020
3.7252, 0.907736
3.7628, 0.983276
4.1434, 1.10819
0.131, 1e+020
3.8346, 1.24289
0.5928, 1e+020
3.5286, 1e+020
0.128, 1e+020
0.4024, 1e+020
3.9064, 0.990431
0.131, 1e+020
3.822, 0.977844
4.1434, 1.24506
3.9248, 0.959319
3.8128, 0.963969
1.9406, 1e+020
0.9172, 1e+020
2.2278, 1e+020
0.6364, 1e+020
3.872, 1.1539
4.0778, 1.15793
0.3588, 1e+020
4.2214, 1.23843
3.9406, 1.20393
0.1312, 1e+020
3.566, 0.934236
0.7956, 1e+020
3.9406, 0.962528
3.688, 1e+020
1.0702, 1e+020
3.8812, 1.07712
3.9998, 1.39656
0.7644, 1e+020
1.3416, 1e+020
2.0282, 1e+020
4.1808, 1.31617
1.251, 1e+020
0.3744, 1e+020
2.0812, 1e+020
0.3744, 1e+020
2.8016, 1e+020
1.2824, 1e+020
2.025, 1e+020
2.1402, 1e+020
2.9142, 1e+020
2.0654, 1e+020
3.9344, 0.931255
3.772, 0.92883
3.8346, 0.904714
3.563, 0.908505
3.6878, 1.0111
2.9828, 1e+020
0.855, 1e+020
2.652, 1e+020
3.588, 0.935149
3.5568, 0.912016
4.0996, 1.29358
3.794, 1.06226
3.7378, 1.01207
4.0778, 1.01057
4.1092, 1.18409
1.457, 1e+020
0.5398, 1e+020
2.159, 1e+020
3.925, 1.02966
3.8532, 0.996116
4.028, 1.07564
3.8126, 1e+020
3.563, 0.970564
3.3104, 1e+020
3.3354, 1e+020
3.4476, 1.04151
3.8532, 0.987115
4.0716, 1.55487
4.0122, 1.32158
1.2012, 1e+020
3.9998, 1.28415
2.9422, 1e+020
