1.0873e-005, 2.63999e-006, 4.70044e-006, 1.11596e-006, 2.69019e-006, 2.32492e-006, 1.05094e-005, 8.40877e-006, 5.45139e-006, 5.36804e-006, 4.68845e-006, 3.4055e-006, 3.96906e-007, 5.22741e-006, 5.86796e-006, 3.61459e-006, 5.71168e-006, 1.74823e-005, 4.37441e-006, 2.48007e-006, 1e+020, 7.79612e-006, 2.46226e-006, 3.72554e-006, 3.23067e-006, 1.19561e-005, 2.19697e-006, 2.66241e-006, 5.80659e-006, 3.4502e-005, 1e+020, 1.01711e-005, 1.92713e-006, 8.60044e-006, 8.95689e-006, 4.42091e-006, 3.06926e-006, 6.83275e-007, 3.17515e-006, 8.16454e-006, 1.78017e-005, 4.01313e-005, 2.52952e-006, 4.35874e-006, 7.62426e-006, 1e+020, 1.4343e-005, 1.49755e-005, 9.92991e-006, 2.23656e-006, 4.27699e-006, 1.9579e-007, 1.42864e-005, 1.27361e-007, 3.86351e-006, 4.73062e-007, 2.43252e-007, 2.24101e-007, 8.34537e-007, 2.05371e-007, 4.80937e-005, 1.3717e-006, 1.36713e-005, 2.6599e-006, 7.19084e-006, 1.75936e-006, 3.94078e-007, 4.56231e-006, 1.17303e-005, 2.67437e-006, 1e+020, 1.67905e-006, 1.78485e-005, 3.90283e-006, 5.3552e-006, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.68723e-007, 2.54707e-006, 2.08943e-007, 3.91992e-006, 9.16691e-007, 2.79083e-006, 9.70826e-006, 7.87217e-006, 1.96441e-006, 6.38653e-006, 5.10643e-007, 9.33026e-006, 6.60059e-006, 8.22084e-006, 9.88225e-006, 1e+020, 1.53654e-005, 2.92939e-006, 9.66432e-006, 7.53037e-006, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.62154e-006, 4.59632e-006, 1.41849e-007, -1.#IND, 1.21764e-007, 3.27137e-006, 2.04246e-008, -1.#IND, 6.19666e-006, 9.99013e-006, 3.32038e-006, 2.37036e-006, 4.00525e-006, 6.45755e-006, 6.91808e-007, 
1.22101e-006, 8.114e-006, 1.0088e-006, 2.90654e-007, 1.88616e-006, 4.35668e-006, 1.02951e-006, 6.19979e-006, 1.19212e-005, 1.05587e-005, 2.0608e-006, 8.87214e-006, 4.03041e-007, 6.29932e-006, 1.69695e-005, 1.39869e-006, 7.44363e-008, 6.71731e-007, 2.66075e-006, 6.55109e-007, 1e+020, 1.94739e-006, 1.71418e-006, 1.72134e-006, 8.89632e-006, 4.50146e-006, 7.1167e-007, 6.76272e-006, 1.47836e-006, 2.03451e-006, 6.63852e-007, 4.47911e-006, 2.10102e-006, 4.04918e-007, 1.40854e-007, 5.4067e-006, 3.80587e-006, 8.41564e-007, 5.78894e-007, 2.06991e-006, 1.14902e-005, 2.53727e-006, 6.68609e-008, 2.16317e-005, 1.85709e-006, 1e+020, 2.84382e-006, 1.3612e-006, 1.20309e-006, 1.65622e-006, 4.53966e-007, 3.79066e-009, 3.01563e-008, 1.01349e-007, 3.06392e-007, 3.35667e-006, 1.08862e-006, 1e+020, 2.50396e-006, 7.94033e-007, 1.82108e-006, 8.36159e-006, 3.09749e-006, 1.72964e-005, 1.32015e-005, 2.764e-005, 3.82146e-006, 3.30649e-006, 1.36662e-006, 7.28255e-007, 1e+020, 1e+020, 2.41226e-005, 4.45181e-006, 2.81613e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.64572e-006, 1.86102e-007, 4.49315e-008, 1.57704e-006, 2.92369e-008, 9.2946e-008, 1.09245e-005, 2.9421e-006, 9.65108e-007, 1.45006e-005, 2.66681e-005, 6.99679e-007, -1.#IND, 9.50704e-006, 8.20089e-006, 1e+020, 1.14943e-005, 1.47103e-005, 1e+020, 1.31525e-006, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.51515e-009, 1.81706e-008, 2.2044e-008, 9.25235e-009, 8.58215e-008, 7.16966e-006, -1.#IND, -1.#IND, 1.89314e-008, 2.88121e-008, 1e+020, 2.29675e-006, 1.23408e-005, 6.04819e-006, 5.20829e-006, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 5.1373e-006, -1.#IND, 3.99386e-010, 1.30753e-006, 2.70903e-007, 1.0991e-005, 1.17136e-008, 9.86738e-008, 7.66375e-006, 6.90292e-007, 4.99028e-007, 1.17951e-006, 4.40927e-006, 3.38095e-007, 3.9693e-006, 8.58165e-007, 1.60246e-005, 1.66844e-006, 1.02833e-006, 1.69004e-006, 1e+020, 6.27569e-006, 1.76949e-006, 1.13268e-006, 1.94958e-005, 3.78782e-010, 3.0305e-007, 2.12883e-006, 3.54171e-007, 5.18439e-009, 3.82589e-006, 5.47154e-007, 3.19245e-007, 4.51981e-006, 1.15093e-005, 2.41879e-007, 1.40242e-006, 1.49999e-006, 4.35905e-005, 3.31649e-006, 7.04354e-006, 6.16865e-006, 2.09975e-007, 3.09594e-005, 1.48976e-006, 1e+020, 1.35439e-006, 1.83585e-006, 2.88234e-005, 2.70606e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.29787e-006, 3.83739e-010, 5.77142e-009, 3.94013e-008, 7.75714e-008, 3.77131e-008, 2.87296e-006, 2.85496e-006, 4.46705e-007, 1.6849e-006, 2.8675e-006, 1e+020, 5.29382e-006, 1.55024e-005, 2.92855e-005, 1e+020, 2.17702e-005, 5.49459e-006, 6.08913e-006, 2.87371e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 4.33813e-009, 3.85125e-009, 4.97644e-009, 2.26924e-009, 8.28147e-009, 1.02059e-005, 9.71773e-007, 2.50755e-007, 5.59572e-007, 6.22696e-007, 1.84456e-006, 1.45076e-005, 6.76826e-006, 2.36076e-005, 6.86861e-006, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.23329e-006, 2.38011e-006, 5.86067e-006, 8.28742e-006, 7.77219e-008, 1.16235e-006, 2.76595e-006, 4.44163e-006, 4.47386e-007, 1.31294e-006, 2.54273e-006, 4.36301e-006, 7.61323e-007, 2.14835e-006, 6.35522e-006, 4.59466e-009, -1.#IND, 9.5777e-006, 4.56651e-006, 6.63542e-007, 1e+020, 3.59286e-006, 4.77291e-006, 3.16588e-007, 2.86397e-006, 4.3649e-007, 4.41564e-006, 2.77095e-009, 5.18182e-006, 3.16738e-007, 1.17207e-005, 7.21998e-006, 5.29637e-006, 9.72021e-007, 1.64973e-007, 5.99873e-007, 4.85084e-007, 5.09662e-006, 7.54973e-007, 2.65061e-006, 2.59877e-006, 1.54824e-005, 7.99573e-006, 9.35866e-007, 1.47207e-005, 1e+020, 5.42592e-007, 1.64033e-005, 2.76417e-006, 1.24192e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 2.11086e-005, 8.66187e-007, 3.46253e-006, 1.10588e-005, 1.1561e-006, 1.47737e-007, 4.37596e-006, 2.67293e-006, 4.94628e-006, 9.20652e-007, 8.12271e-007, 1.67112e-006, 3.3578e-006, 1e+020, 2.12778e-005, 2.02835e-006, 5.31242e-007, 2.63845e-006, 4.96484e-006, 1.79275e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 3.57125e-009, -1.#IND, 8.83391e-008, 2.59515e-007, 4.91583e-008, 4.8731e-008, 5.11663e-007, 1.24378e-007, 2.6311e-008, 1.85965e-007, 6.22305e-008, 2.13811e-007, 1.69746e-007, 4.00725e-007, 4.34203e-008, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 2.32727e-005, 1.71794e-005, 3.30154e-005, 4.36041e-005, 1.22637e-005, 6.46164e-005, 2.18012e-005, 1.86431e-005, 1e+020, 0.000112589, 1e+020, 3.56989e-005, 2.22781e-005, 3.27163e-005, 2.03444e-005, 6.12515e-005, 3.61439e-005, 2.59673e-005, 3.38529e-005, 3.40888e-005, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.95065e-008, 1.87175e-006, 2.3004e-006, 9.81995e-009, 1e+020, 2.87751e-007, 2.72136e-006, 7.53454e-006, 8.8182e-007, 3.29097e-006, 1.11569e-005, 1.38851e-006, 7.68225e-006, 1.72116e-007, 1.76232e-006, 
0.767969, 0.819485, 0.959153, 0.834306, 0.810246, 0.847622, 0.820523, 0.925857, 0.769333, 0.763669, 0.748853, 0.780504, 0.790889, 0.802677, 0.700329, 0.713576, 0.641574, 0.746776, 0.797888, 0.757155, 1e+020, 0.775842, 0.837599, 0.860658, 0.914927, 1.68696, 1.72678, 1.7357, 1.75945, 1.68672, 2.08751, 2.06095, 1.95288, 1.96591, 1.8979, 2.38216, 2.47034, 2.427, 2.37993, 2.36671, 1.07271, 1.68567, 1.13579, 1.06027, 1.09025, 1e+020, 1.10959, 1.19146, 1.05735, 1.08797, 1.02408, 1.02294, 0.996203, 0.83507, 0.95828, 1.78455, 1.58247, 1.61486, 1.62088, 1.66328, 1.75728, 1.78016, 1.84109, 1.85952, 2.04212, 1.54059, 1.6083, 1.6366, 1.67997, 1.63241, 1.55588, 1.34033, 1.63572, 1.41727, 1.58152, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 0.885544, 1.12052, 0.836862, 1.0602, 1.56054, 1.94093, 2.15348, 2.11434, 1.70535, 2.44328, 1.70209, 1.64552, 1.70687, 1.69061, 1.67477, 1e+020, 1.36416, 1.47986, 1.48576, 1.46662, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.36649, 1.27239, 1.13372, 1.07044, 0.93045, 1.60041, 2.02524, 2.00011, 1.99112, 1.999, 1e+020, 1.60925, 1.6428, 1.62951, 1.6358, 
1.03173, 1.40576, 1.40029, 1.38687, 1.35518, 0.929751, 1e+020, 1.1077, 0.830345, 0.924404, 1.07734, 1.13686, 1.10442, 0.994374, 0.8873, 0.83628, 1.02724, 0.932692, 1.00219, 1.02279, 1e+020, 0.921393, 0.910782, 1.00739, 0.892533, 1e+020, 1.39852, 1.44154, 1.44886, 1.45661, 0.760452, 0.749163, 0.763394, 0.764701, 0.760917, 0.625084, 0.630205, 0.638579, 0.62626, 0.620943, 0.789424, 0.708507, 0.729585, 0.702336, 0.694554, 1e+020, 0.796242, 0.703005, 0.724145, 0.736643, 1.03985, 1.12063, 1.03282, 1.0247, 0.78196, 1.55938, 1.59008, 1.58794, 1.57016, 1.6044, 1.27356, 1.05879, 1.48481, 1.6775, 1.75443, 1e+020, 1.32749, 113.169, 1.71561, 1.54649, 1e+020, 111.623, 2.00898, 1.23686, 1.17814, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 0.822484, 0.829446, 0.813024, 0.817662, 0.831155, 1.77018, 1.74255, 1.60807, 1.7796, 1.74451, 1.71206, 1.66304, 1.73193, 1.75398, 2.06844, 1.48422, 1.43705, 1.51668, 1.44994, 1.55482, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.11536, 1.42907, 1.31085, 0.858114, 1.06847, 2.54082, 2.43752, 1.31775, 2.46627, 2.46844, 1e+020, 1.57366, 1.66003, 1.63821, 1.58571, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.40388, 1.36256, 1.38055, 1.39662, 1.43827, 1e+020, 1e+020, 1e+020, 1e+020, 1.30926, 1e+020, 1.12224, 1.30291, 1.28426, 0.980359, 1e+020, 1.18407, 1.07033, 1e+020, 1.11453, 1e+020, 1e+020, 1.10283, 1.00949, 1.07939, 1.53337, 1.44058, 1.42945, 1.43931, 1.4562, 1e+020, 1.48499, 1.1713, 1.55435, 1.34803, 0.858699, 1.06648, 1.11992, 1e+020, 1.03695, 1e+020, 0.835931, 1.24211, 1.2228, 1e+020, 1e+020, 1.0637, 1e+020, 1.12639, 1.13017, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 0.965186, 1.05776, 1e+020, 1.18954, 1.0147, 1e+020, 1e+020, 1e+020, 1e+020, 1.76115, 1e+020, 1.99893, 1e+020, 1e+020, 2.1671, 1e+020, 1.50096, 1e+020, 1.52576, 1.60066, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.21849, 1.14722, 1.16365, 0.936712, 0.803874, 2.0514, 2.02022, 2.10664, 2.1782, 2.12136, 1e+020, 1e+020, 1e+020, 1.71842, 1.6742, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.52293, 1.43978, 1.41612, 1.43962, 1.4722, 1.49197, 1.55568, 1.59604, 1.51704, 1.47145, 1e+020, 1.29435, 1e+020, 1.34325, 1e+020, 1.35266, 1.33187, 1.32502, 1.27191, 1.33792, 1e+020, 1e+020, 1.30337, 0.918076, 1e+020, 1.45007, 1.63658, 1.70782, 1.79061, 1.67874, 1.78189, 1.62438, 1.65982, 1.66322, 1.68329, 2.03244, 1.92592, 1.89379, 1.87161, 1.57076, 1.58091, 1.72932, 1.68245, 1.99885, 1.9432, 1e+020, 1.64037, 1.24077, 1.26365, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.63024, 1.6783, 1.62427, 1.39447, 1.17498, 1.57658, 1.54682, 1e+020, 1.47479, 1.39202, 1.40715, 1.34972, 1.37065, 1.41523, 1.43796, 1e+020, 1.51933, 1.52801, 1.45662, 1.46935, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.7022, 1e+020, 1e+020, 1.76022, 1e+020, 1e+020, 1.54769, 1.51729, 1.52505, 
1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.27103, 1.28558, 1.31841, 1.40996, 1.37197, 1.81074, 1.75837, 1.74879, 1.54057, 1.76806, 1.7274, 1.72831, 1.70069, 1.55902, 1.63757, 1e+020, 1.66998, 1.7111, 1.79209, 1.80757, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1e+020, 1.55922, 1.42917, 1.27974, 1.52644, 1.49652, 1.55749, 1.71203, 1.65826, 1.67715, 1.73935, 1e+020, 1.47624, 1.53698, 1.54489, 1.49801, 
